,dates,sum,ids,shop
8505,20 Dec 2022 01:45 PM,2895,12596,Зелёный
8506,26 Jan 2023 05:00 AM,5719,15984,Синий
8507,20 Dec 2022 10:12 AM,3476,12157,Синий
8508,19 Dec 2022 07:25 AM,2535,13866,Оранжевый
8509,26 Jan 2023 01:41 AM,18253,14364,Оранжевый
8510,19 Jan 2023 11:23 AM,15267,12008,Синий
8511,28 Jan 2023 01:46 PM,14030,13715,Голубой
8512,14 Jan 2023 11:55 AM,17840,13411,Синий
8513,28 Dec 2022 02:14 PM,2078,11931,Жёлтый
8514,22 Dec 2022 06:18 PM,10108,13762,Зелёный
8515,16 Jan 2023 12:20 AM,8327,14851,Красный
8516,10 Jan 2023 10:21 PM,16382,12903,Синий
8517,27 Dec 2022 08:58 AM,14005,12476,Зелёный
8518,05 Feb 2023 09:46 PM,10407,12644,Красный
8519,23 Jan 2023 09:26 AM,1409,14113,Голубой
8520,29 Dec 2022 02:26 AM,4391,15416,Чёрный
8521,02 Feb 2023 02:41 PM,5006,11177,Чёрный
8522,23 Jan 2023 06:49 AM,4268,10620,Фиолетовый
8523,11 Jan 2023 09:49 AM,6038,11860,Жёлтый
8524,18 Jan 2023 02:46 AM,16686,10449,Чёрный
8525,06 Feb 2023 03:52 AM,18647,10167,Синий
8526,17 Jan 2023 06:22 PM,2326,15442,Зелёный
8527,30 Jan 2023 03:35 PM,19387,13607,Красный
8528,26 Jan 2023 10:43 AM,19608,12103,Голубой
8529,16 Dec 2022 09:50 AM,1323,13258,Зелёный
8530,26 Dec 2022 07:12 AM,11999,11136,Голубой
8531,02 Feb 2023 07:43 PM,18447,13967,Зелёный
8532,06 Jan 2023 10:23 AM,14429,10063,Зелёный
8533,19 Dec 2022 02:12 PM,6418,14865,Чёрный
8534,18 Dec 2022 12:04 AM,18941,11630,Оранжевый
8535,19 Dec 2022 10:35 PM,18359,10552,Голубой
8536,18 Jan 2023 05:08 PM,16213,13031,Чёрный
8537,19 Dec 2022 01:06 PM,6198,15991,Жёлтый
8538,16 Jan 2023 11:42 PM,19268,14977,Фиолетовый
8539,07 Jan 2023 09:21 AM,2613,10245,Красный
8540,06 Feb 2023 05:41 AM,11809,11807,Жёлтый
8541,20 Jan 2023 09:07 PM,16981,11900,Оранжевый
8542,16 Dec 2022 01:17 AM,17021,12100,Чёрный
8543,13 Jan 2023 10:56 AM,4944,13087,Голубой
8544,06 Jan 2023 12:56 AM,8251,10930,Голубой
8545,03 Feb 2023 10:17 PM,16929,13816,Голубой
8546,01 Feb 2023 12:21 AM,13028,11577,Голубой
8547,23 Dec 2022 11:57 PM,12580,10731,Оранжевый
8548,13 Jan 2023 08:59 PM,16725,12134,Жёлтый
8549,08 Feb 2023 02:35 PM,15307,11188,Зелёный
8550,05 Jan 2023 03:56 AM,9312,13978,Голубой
8551,25 Dec 2022 07:21 AM,11973,15073,Красный
8552,23 Dec 2022 05:37 AM,15320,10534,Зелёный
8553,15 Dec 2022 11:35 AM,7352,13317,Фиолетовый
8554,06 Feb 2023 11:25 AM,166,15447,Голубой
8555,25 Dec 2022 04:41 PM,2411,13991,Фиолетовый
8556,28 Dec 2022 02:52 PM,11928,10469,Голубой
8557,27 Jan 2023 04:07 AM,9130,10153,Оранжевый
8558,23 Jan 2023 06:04 PM,18844,15585,Красный
8559,30 Jan 2023 09:13 PM,6941,11145,Синий
8560,22 Dec 2022 03:37 AM,7806,11127,Голубой
8561,07 Feb 2023 08:40 AM,789,12935,Красный
8562,19 Jan 2023 06:37 AM,10513,13729,Синий
8563,24 Dec 2022 08:06 AM,3072,14830,Зелёный
8564,06 Feb 2023 10:35 PM,4576,15354,Оранжевый
8565,01 Feb 2023 08:46 AM,12109,11697,Фиолетовый
8566,16 Dec 2022 10:46 PM,3707,12065,Зелёный
8567,08 Jan 2023 03:58 PM,6594,11236,Красный
8568,23 Jan 2023 10:14 PM,809,10174,Чёрный
8569,07 Jan 2023 09:59 AM,9728,12790,Оранжевый
8570,21 Jan 2023 02:17 PM,17667,12094,Зелёный
8571,03 Jan 2023 07:09 AM,3230,15546,Оранжевый
8572,24 Jan 2023 01:38 AM,19735,13943,Чёрный
8573,17 Dec 2022 03:14 PM,1198,14620,Красный
8574,03 Feb 2023 09:59 PM,11418,13032,Чёрный
8575,23 Dec 2022 05:41 PM,3370,13957,Красный
8576,24 Dec 2022 06:40 AM,11725,14633,Оранжевый
8577,21 Jan 2023 01:41 PM,19907,10116,Жёлтый
8578,29 Jan 2023 12:50 AM,7917,15271,Зелёный
8579,15 Jan 2023 08:43 PM,708,10440,Оранжевый
8580,29 Jan 2023 11:09 PM,9473,15738,Оранжевый
8581,23 Dec 2022 08:27 PM,3723,14079,Голубой
8582,24 Jan 2023 11:36 AM,17591,15025,Красный
8583,27 Dec 2022 09:22 AM,6168,13967,Красный
8584,31 Jan 2023 11:16 AM,15690,11123,Красный
8585,25 Dec 2022 08:05 PM,6452,11642,Синий
8586,17 Jan 2023 04:06 AM,5379,14452,Чёрный
8587,25 Jan 2023 02:19 PM,1598,10939,Фиолетовый
8588,20 Jan 2023 04:34 AM,19255,10923,Фиолетовый
8589,14 Dec 2022 03:29 AM,15264,11757,Оранжевый
8590,28 Dec 2022 11:20 PM,14006,15582,Зелёный
8591,17 Jan 2023 04:18 PM,3897,12382,Жёлтый
8592,16 Dec 2022 09:51 AM,8272,15179,Зелёный
8593,05 Jan 2023 06:04 PM,2048,11454,Оранжевый
8594,02 Jan 2023 12:36 AM,7423,10513,Красный
8595,23 Dec 2022 10:19 AM,16996,10742,Фиолетовый
8596,08 Jan 2023 09:27 AM,6280,12478,Чёрный
8597,13 Dec 2022 09:16 AM,19213,12075,Синий
8598,26 Dec 2022 01:52 PM,208,11771,Красный
8599,08 Feb 2023 11:07 AM,2237,10291,Фиолетовый
8600,21 Jan 2023 10:37 PM,11463,14300,Фиолетовый
8601,26 Jan 2023 11:11 PM,6103,10780,Чёрный
8602,18 Dec 2022 12:42 PM,10131,13097,Красный
8603,10 Jan 2023 02:58 PM,1580,13584,Чёрный
8604,05 Jan 2023 09:10 PM,12146,15329,Жёлтый
8605,04 Jan 2023 10:48 AM,2741,11161,Чёрный
8606,27 Jan 2023 11:41 AM,9794,13634,Красный
8607,28 Dec 2022 12:00 AM,2826,10749,Голубой
8608,25 Jan 2023 08:47 AM,10757,14858,Красный
8609,30 Jan 2023 06:43 AM,9768,11612,Чёрный
8610,06 Feb 2023 04:53 AM,1254,12013,Оранжевый
8611,05 Feb 2023 12:33 PM,6610,12019,Оранжевый
8612,20 Dec 2022 09:02 AM,8184,15438,Зелёный
8613,31 Jan 2023 11:30 AM,624,13501,Голубой
8614,03 Feb 2023 08:08 PM,2902,13136,Красный
8615,07 Jan 2023 07:23 AM,19309,10894,Зелёный
8616,10 Jan 2023 09:04 AM,1547,11720,Зелёный
8617,17 Jan 2023 04:22 AM,9330,12511,Голубой
8618,06 Feb 2023 10:10 AM,11737,15193,Фиолетовый
8619,01 Feb 2023 06:22 PM,9087,13488,Чёрный
8620,12 Jan 2023 01:42 AM,4786,11586,Голубой
8621,02 Feb 2023 07:13 AM,17215,13259,Синий
8622,29 Dec 2022 08:03 AM,8336,14506,Синий
8623,25 Dec 2022 07:39 AM,5654,12528,Жёлтый
8624,03 Feb 2023 11:28 PM,18807,14274,Жёлтый
8625,08 Jan 2023 03:11 PM,16144,15043,Оранжевый
8626,14 Dec 2022 05:14 PM,10749,13167,Жёлтый
8627,01 Jan 2023 01:25 PM,3123,10467,Голубой
8628,28 Jan 2023 06:02 PM,16095,14142,Чёрный
8629,02 Jan 2023 07:30 AM,8858,14940,Оранжевый
8630,04 Jan 2023 05:36 AM,1013,15278,Голубой
8631,14 Dec 2022 02:11 AM,11315,13192,Красный
8632,12 Jan 2023 08:51 PM,7354,15981,Жёлтый
8633,02 Jan 2023 08:26 AM,3012,14078,Синий
8634,20 Dec 2022 08:35 PM,1581,15783,Жёлтый
8635,07 Jan 2023 01:22 AM,7784,13083,Жёлтый
8636,06 Feb 2023 06:30 AM,9342,13600,Синий
8637,29 Jan 2023 05:19 AM,9660,14450,Фиолетовый
8638,02 Jan 2023 05:39 AM,3024,15885,Красный
8639,08 Jan 2023 10:00 AM,4642,13302,Красный
8640,20 Jan 2023 05:20 AM,9370,12858,Зелёный
8641,19 Jan 2023 12:01 AM,7431,15794,Красный
8642,16 Jan 2023 09:06 AM,18999,12432,Оранжевый
8643,15 Jan 2023 06:24 AM,1734,15308,Голубой
8644,08 Feb 2023 04:33 PM,19756,10916,Красный
8645,29 Dec 2022 03:40 PM,4432,10939,Синий
8646,12 Jan 2023 06:44 AM,8774,14599,Красный
8647,06 Feb 2023 01:26 PM,17621,14123,Синий
8648,30 Jan 2023 02:24 AM,13746,14090,Чёрный
8649,30 Dec 2022 02:51 PM,7277,14182,Жёлтый
8650,13 Jan 2023 02:57 PM,18866,10813,Жёлтый
8651,14 Dec 2022 12:09 PM,9283,14634,Красный
8652,03 Feb 2023 11:43 PM,11306,14686,Оранжевый
8653,25 Dec 2022 11:21 PM,6051,15568,Жёлтый
8654,28 Dec 2022 05:04 AM,1973,11532,Чёрный
8655,18 Dec 2022 04:01 AM,8866,13213,Синий
8656,05 Jan 2023 03:08 PM,5557,10816,Зелёный
8657,21 Jan 2023 03:05 AM,5119,11638,Синий
8658,23 Jan 2023 12:39 PM,15321,14905,Фиолетовый
8659,13 Jan 2023 06:29 AM,16043,14917,Синий
8660,25 Dec 2022 01:56 PM,14298,11417,Красный
8661,05 Jan 2023 02:36 AM,10144,14078,Синий
8662,25 Jan 2023 05:44 PM,2297,11732,Голубой
8663,11 Jan 2023 12:36 AM,19527,14566,Красный
8664,22 Dec 2022 11:40 PM,18654,11500,Оранжевый
8665,17 Jan 2023 11:55 PM,19712,15734,Голубой
8666,14 Jan 2023 01:44 AM,18512,13911,Фиолетовый
8667,13 Jan 2023 02:33 AM,3684,14982,Чёрный
8668,04 Feb 2023 08:19 PM,18658,10305,Фиолетовый
8669,15 Dec 2022 03:19 AM,2950,14153,Красный
8670,26 Jan 2023 07:37 AM,7014,10299,Жёлтый
8671,13 Dec 2022 03:43 AM,10477,15206,Чёрный
8672,27 Dec 2022 05:42 AM,11635,14144,Оранжевый
8673,28 Jan 2023 02:06 PM,16586,13398,Жёлтый
8674,22 Dec 2022 11:16 PM,3213,11995,Чёрный
8675,16 Jan 2023 01:46 PM,14501,11910,Фиолетовый
8676,02 Feb 2023 03:31 PM,16513,15120,Синий
8677,17 Dec 2022 08:49 PM,6909,13078,Жёлтый
8678,01 Jan 2023 08:50 PM,2684,10355,Синий
8679,20 Dec 2022 02:51 AM,14921,12655,Красный
8680,23 Dec 2022 04:44 PM,18106,13643,Зелёный
8681,20 Jan 2023 05:39 PM,11082,11808,Фиолетовый
8682,03 Feb 2023 09:01 PM,16502,11607,Синий
8683,27 Dec 2022 09:28 AM,3116,11605,Синий
8684,06 Jan 2023 06:32 PM,18970,10544,Синий
8685,18 Jan 2023 11:21 AM,14153,10436,Фиолетовый
8686,11 Jan 2023 08:45 AM,2814,11796,Оранжевый
8687,21 Dec 2022 06:22 AM,8865,10772,Красный
8688,29 Jan 2023 03:05 AM,6621,11241,Чёрный
8689,21 Jan 2023 05:47 PM,7629,15673,Фиолетовый
8690,21 Jan 2023 10:04 PM,15644,10059,Синий
8691,29 Jan 2023 07:30 AM,4449,12997,Красный
8692,26 Dec 2022 06:03 AM,16012,11029,Жёлтый
8693,08 Feb 2023 12:12 PM,4896,11534,Голубой
8694,17 Jan 2023 06:23 AM,11262,11039,Голубой
8695,13 Dec 2022 10:26 PM,15086,10146,Чёрный
8696,26 Jan 2023 12:23 PM,5433,11619,Синий
8697,20 Jan 2023 04:45 AM,12549,12814,Оранжевый
8698,06 Jan 2023 12:31 PM,18456,15195,Жёлтый
8699,09 Jan 2023 10:22 PM,3749,10867,Синий
8700,25 Jan 2023 11:52 PM,9087,11351,Жёлтый
8701,15 Jan 2023 08:20 AM,11831,13689,Синий
8702,20 Dec 2022 06:45 AM,19254,12601,Голубой
8703,07 Jan 2023 07:08 AM,18451,12554,Зелёный
8704,21 Jan 2023 09:09 AM,12133,11929,Фиолетовый
8705,09 Feb 2023 06:04 AM,5399,15767,Голубой
8706,27 Jan 2023 08:27 AM,14389,13577,Синий
8707,03 Feb 2023 12:51 PM,4344,10199,Синий
8708,24 Jan 2023 04:02 PM,13270,12431,Фиолетовый
8709,05 Jan 2023 10:36 PM,12796,10994,Зелёный
8710,01 Feb 2023 06:42 AM,7073,14749,Красный
8711,01 Feb 2023 02:24 PM,13532,15124,Оранжевый
8712,07 Feb 2023 01:56 PM,2347,14732,Голубой
8713,23 Dec 2022 11:28 PM,9108,14658,Жёлтый
8714,08 Jan 2023 03:50 PM,16262,10787,Чёрный
8715,01 Jan 2023 12:58 PM,18406,14870,Синий
8716,15 Jan 2023 01:07 PM,6780,13590,Красный
8717,26 Dec 2022 04:46 PM,182,12635,Синий
8718,28 Dec 2022 08:13 PM,16106,13343,Чёрный
8719,27 Dec 2022 09:21 PM,3573,15458,Синий
8720,26 Dec 2022 06:24 PM,1266,10241,Голубой
8721,30 Dec 2022 06:17 AM,9537,10075,Зелёный
8722,14 Jan 2023 01:31 AM,11013,10566,Чёрный
8723,25 Jan 2023 05:52 PM,11718,10018,Чёрный
8724,20 Jan 2023 07:21 AM,16321,12691,Зелёный
8725,23 Dec 2022 03:15 AM,7922,15083,Синий
8726,17 Jan 2023 04:01 PM,9655,11916,Оранжевый
8727,05 Jan 2023 03:14 AM,19448,15278,Зелёный
8728,30 Dec 2022 03:02 AM,8077,13964,Оранжевый
8729,30 Dec 2022 03:30 PM,1629,11887,Красный
8730,19 Jan 2023 01:47 PM,8684,15427,Чёрный
8731,02 Feb 2023 08:00 PM,14642,14214,Синий
8732,01 Jan 2023 09:32 AM,12922,10279,Красный
8733,03 Feb 2023 01:49 AM,5806,14122,Чёрный
8734,04 Feb 2023 12:51 PM,11271,15685,Фиолетовый
8735,29 Dec 2022 10:46 PM,662,10100,Оранжевый
8736,01 Feb 2023 10:53 AM,5237,15836,Жёлтый
8737,17 Dec 2022 04:55 AM,8777,11587,Зелёный
8738,28 Dec 2022 01:57 AM,2970,14909,Зелёный
8739,16 Dec 2022 03:53 PM,3429,11056,Синий
8740,17 Dec 2022 03:35 AM,13015,11336,Синий
8741,23 Dec 2022 03:23 PM,6639,15997,Фиолетовый
8742,23 Dec 2022 03:02 AM,195,10541,Синий
8743,26 Jan 2023 04:52 PM,16006,11369,Фиолетовый
8744,31 Dec 2022 02:03 PM,17163,13091,Жёлтый
8745,11 Jan 2023 03:51 AM,2711,10426,Оранжевый
8746,22 Jan 2023 06:51 AM,7338,12011,Оранжевый
8747,25 Dec 2022 06:26 PM,337,13573,Красный
8748,15 Jan 2023 08:44 PM,5743,11332,Зелёный
8749,31 Dec 2022 10:17 AM,17343,15121,Фиолетовый
8750,21 Dec 2022 01:42 PM,6995,13768,Жёлтый
8751,31 Dec 2022 02:22 PM,4078,15593,Зелёный
8752,25 Dec 2022 04:47 AM,3841,14185,Жёлтый
8753,27 Dec 2022 06:47 PM,8281,15411,Голубой
8754,28 Jan 2023 12:41 PM,10821,13794,Синий
8755,20 Jan 2023 07:05 PM,1167,15850,Красный
8756,13 Jan 2023 05:07 PM,12928,11966,Оранжевый
8757,18 Jan 2023 07:57 AM,18545,11242,Голубой
8758,29 Jan 2023 05:48 PM,19026,11177,Чёрный
8759,03 Jan 2023 05:59 AM,5308,10035,Чёрный
8760,31 Jan 2023 03:04 PM,12907,14207,Красный
8761,08 Jan 2023 09:15 AM,7524,10569,Чёрный
8762,21 Dec 2022 03:40 AM,14122,15411,Синий
8763,08 Feb 2023 01:33 PM,7775,14307,Оранжевый
8764,15 Jan 2023 02:39 AM,11785,11265,Красный
8765,23 Dec 2022 03:02 PM,19347,14058,Фиолетовый
8766,25 Jan 2023 03:07 PM,16570,12260,Жёлтый
8767,09 Jan 2023 10:01 PM,6585,12022,Фиолетовый
8768,18 Dec 2022 06:03 PM,17456,10221,Фиолетовый
8769,09 Feb 2023 03:40 AM,16139,12757,Фиолетовый
8770,20 Dec 2022 11:38 PM,10052,12303,Зелёный
8771,27 Jan 2023 06:04 AM,7932,10119,Синий
8772,30 Dec 2022 02:20 AM,16100,10222,Оранжевый
8773,08 Feb 2023 07:01 PM,17766,10987,Синий
8774,15 Jan 2023 05:32 AM,15563,13099,Зелёный
8775,08 Jan 2023 03:49 AM,8765,14301,Фиолетовый
8776,04 Jan 2023 12:00 AM,8002,10573,Фиолетовый
8777,22 Jan 2023 04:06 PM,7200,15172,Чёрный
8778,16 Dec 2022 06:24 AM,4707,13383,Оранжевый
8779,23 Jan 2023 05:21 AM,1127,15519,Фиолетовый
8780,24 Dec 2022 10:33 AM,16364,14497,Фиолетовый
8781,05 Feb 2023 09:34 PM,13389,13022,Оранжевый
8782,29 Jan 2023 01:26 AM,12115,15435,Фиолетовый
8783,08 Jan 2023 07:18 PM,15741,15393,Чёрный
8784,15 Jan 2023 12:12 PM,18008,15762,Синий
8785,18 Jan 2023 07:05 PM,15385,15915,Чёрный
8786,27 Dec 2022 11:46 AM,1238,14588,Фиолетовый
8787,07 Feb 2023 11:15 AM,12595,10006,Красный
8788,29 Jan 2023 02:48 PM,14734,10326,Красный
8789,15 Jan 2023 07:18 AM,8137,14635,Зелёный
8790,23 Dec 2022 08:25 PM,9214,12902,Чёрный
8791,22 Dec 2022 05:05 AM,17416,13878,Голубой
8792,15 Jan 2023 12:50 PM,2047,13247,Фиолетовый
8793,06 Feb 2023 06:09 AM,5444,11748,Чёрный
8794,20 Jan 2023 11:32 PM,1736,12537,Синий
8795,27 Jan 2023 03:00 AM,19615,12906,Фиолетовый
8796,28 Jan 2023 08:35 PM,2754,14805,Синий
8797,19 Dec 2022 05:43 AM,9659,13420,Фиолетовый
8798,08 Jan 2023 10:47 AM,3414,11882,Чёрный
8799,15 Dec 2022 04:58 AM,9468,11672,Оранжевый
8800,08 Jan 2023 09:02 PM,8453,13956,Оранжевый
8801,23 Jan 2023 02:08 AM,11102,13121,Зелёный
8802,06 Jan 2023 01:01 PM,16852,10485,Оранжевый
8803,12 Jan 2023 12:16 AM,13793,12655,Голубой
8804,01 Feb 2023 11:59 PM,7598,15134,Фиолетовый
8805,07 Feb 2023 11:51 AM,16522,12482,Чёрный
8806,03 Feb 2023 11:22 PM,12363,11658,Жёлтый
8807,21 Dec 2022 08:05 AM,1139,10480,Красный
8808,28 Jan 2023 08:56 AM,9750,15746,Зелёный
8809,20 Dec 2022 12:09 PM,14608,10582,Оранжевый
8810,19 Jan 2023 03:38 PM,16718,13327,Голубой
8811,22 Dec 2022 12:27 PM,12505,13034,Синий
8812,24 Jan 2023 10:45 AM,3069,10728,Жёлтый
8813,15 Jan 2023 04:40 AM,17725,12104,Фиолетовый
8814,02 Jan 2023 02:29 PM,7283,15103,Красный
8815,28 Dec 2022 07:10 PM,9847,10521,Жёлтый
8816,23 Dec 2022 02:53 PM,5357,11856,Синий
8817,02 Feb 2023 01:44 AM,13117,12907,Оранжевый
8818,01 Jan 2023 07:22 PM,11204,15903,Чёрный
8819,06 Jan 2023 03:01 PM,13305,15980,Зелёный
8820,25 Dec 2022 06:51 PM,12382,14375,Голубой
8821,16 Jan 2023 03:09 PM,16914,11862,Оранжевый
8822,29 Jan 2023 01:30 PM,236,14095,Фиолетовый
8823,15 Jan 2023 03:25 PM,1847,11332,Оранжевый
8824,30 Dec 2022 07:22 AM,10617,12808,Зелёный
8825,21 Jan 2023 10:07 PM,6191,15530,Чёрный
8826,18 Jan 2023 12:40 AM,11501,14246,Жёлтый
8827,08 Jan 2023 07:33 AM,8380,13419,Чёрный
8828,03 Jan 2023 06:14 PM,12156,12483,Зелёный
8829,30 Jan 2023 08:13 AM,8519,14844,Жёлтый
8830,17 Jan 2023 10:27 AM,15698,13626,Голубой
8831,19 Jan 2023 01:09 PM,8909,14048,Чёрный
8832,22 Dec 2022 12:31 PM,4228,13099,Красный
8833,18 Dec 2022 05:13 PM,1176,11799,Голубой
8834,03 Jan 2023 11:50 AM,5815,11209,Жёлтый
8835,13 Jan 2023 04:48 AM,1089,13079,Фиолетовый
8836,06 Feb 2023 11:36 AM,11734,11809,Оранжевый
8837,06 Feb 2023 09:33 PM,2123,15274,Синий
8838,21 Jan 2023 06:24 AM,5472,15196,Чёрный
8839,25 Jan 2023 10:09 AM,2152,13825,Красный
8840,16 Dec 2022 09:25 AM,3705,10950,Жёлтый
8841,18 Jan 2023 04:13 PM,1424,15946,Красный
8842,08 Feb 2023 05:41 PM,9408,14420,Голубой
8843,25 Dec 2022 07:01 AM,311,15040,Жёлтый
8844,02 Jan 2023 05:06 PM,1649,14534,Чёрный
8845,07 Feb 2023 06:57 PM,14842,10069,Жёлтый
8846,08 Feb 2023 08:27 PM,11254,11695,Голубой
8847,20 Jan 2023 05:42 AM,295,13638,Оранжевый
8848,31 Dec 2022 08:08 PM,10492,11607,Голубой
8849,23 Dec 2022 07:58 PM,17058,12942,Зелёный
8850,08 Jan 2023 02:16 PM,3437,13053,Жёлтый
8851,22 Dec 2022 06:37 PM,4204,13721,Зелёный
8852,23 Dec 2022 11:44 AM,1284,15212,Красный
8853,26 Dec 2022 10:24 AM,17946,10617,Красный
8854,09 Jan 2023 05:12 PM,6581,10197,Фиолетовый
8855,27 Jan 2023 05:34 AM,1354,10049,Жёлтый
8856,25 Jan 2023 01:03 PM,659,13911,Зелёный
8857,28 Jan 2023 04:35 AM,4820,11535,Фиолетовый
8858,08 Feb 2023 12:47 AM,15456,15293,Фиолетовый
8859,16 Dec 2022 02:32 PM,19020,13738,Зелёный
8860,09 Feb 2023 12:30 AM,1412,14479,Оранжевый
8861,22 Dec 2022 05:54 AM,11401,11492,Синий
8862,13 Dec 2022 01:52 AM,2337,12532,Зелёный
8863,29 Jan 2023 03:38 AM,16278,13756,Синий
8864,24 Dec 2022 06:19 AM,2522,13819,Голубой
8865,10 Jan 2023 03:48 PM,8672,11456,Красный
8866,14 Dec 2022 07:06 PM,7803,15643,Голубой
8867,03 Feb 2023 03:22 PM,14661,11269,Жёлтый
8868,30 Jan 2023 07:53 AM,6172,13623,Оранжевый
8869,21 Jan 2023 10:15 PM,7378,15985,Синий
8870,08 Jan 2023 02:32 AM,13504,13112,Зелёный
8871,04 Jan 2023 04:35 PM,5735,10435,Чёрный
8872,24 Dec 2022 06:23 PM,10614,14973,Жёлтый
8873,25 Dec 2022 07:05 AM,9611,12144,Синий
8874,28 Dec 2022 01:42 PM,15049,12713,Красный
8875,30 Dec 2022 05:11 AM,10924,14396,Зелёный
8876,27 Jan 2023 04:07 AM,19267,14439,Фиолетовый
8877,13 Dec 2022 08:39 AM,1238,10643,Голубой
8878,23 Dec 2022 06:17 AM,6430,15617,Чёрный
8879,03 Jan 2023 03:19 PM,3049,15378,Чёрный
8880,28 Jan 2023 05:45 AM,5657,15343,Синий
8881,19 Dec 2022 03:06 AM,9903,13865,Чёрный
8882,06 Jan 2023 08:40 PM,2397,14397,Голубой
8883,30 Jan 2023 05:31 PM,12359,14669,Зелёный
8884,01 Feb 2023 06:18 AM,9431,14546,Голубой
8885,01 Feb 2023 01:46 PM,261,11186,Синий
8886,25 Dec 2022 12:23 PM,2884,10316,Зелёный
8887,29 Jan 2023 03:19 PM,7468,13524,Синий
8888,31 Jan 2023 09:24 AM,5432,10503,Красный
8889,31 Dec 2022 09:58 AM,19400,12715,Зелёный
8890,05 Jan 2023 06:58 PM,2089,15901,Зелёный
8891,27 Jan 2023 09:33 AM,18775,14265,Оранжевый
8892,17 Jan 2023 01:43 PM,1249,10239,Синий
8893,01 Jan 2023 11:30 AM,13994,12110,Синий
8894,30 Jan 2023 09:47 AM,4958,12882,Чёрный
8895,19 Dec 2022 04:05 AM,3006,13452,Чёрный
8896,24 Dec 2022 12:00 AM,132,11702,Красный
8897,17 Jan 2023 06:38 AM,8738,15970,Красный
8898,09 Jan 2023 01:40 PM,15378,15081,Чёрный
8899,25 Jan 2023 05:54 AM,13342,10000,Зелёный
8900,19 Jan 2023 05:41 AM,1878,14607,Фиолетовый
8901,25 Dec 2022 09:39 PM,17412,12642,Оранжевый
8902,01 Jan 2023 04:21 AM,7618,14176,Синий
8903,15 Dec 2022 02:50 PM,4224,11094,Синий
8904,15 Jan 2023 12:38 PM,17552,12768,Красный
8905,31 Jan 2023 06:44 AM,3119,14434,Синий
8906,20 Jan 2023 04:11 PM,17210,11760,Зелёный
